,pl_name,pl_orbper,pl_rade,pl_ratror,pl_rprs2,pl_ratdor,sy_kmag,pl_Teq,pl_Trock,ed_1.4_Trock,ed_1.4_Teq,delta_Na,efficiency_kmag,noise,ESM,TSM,disc_facility
1488,Kepler-1606 b,196.43955616,2.018,0.022290119165753138,0.0004968494124234753,151.8,13.4,296.3,378.6,0.0,0.0,,1.0,410.1661636143428,0.005289755005442225,,Kepler
1489,Kepler-1607 b,13.6473676,1.918,0.008294344368777476,6.879614850787063e-05,,12.218,1280.1,1635.9,0.6,0.1,,1.0,237.990614666636,0.13813669256438857,,Kepler
1490,Kepler-1608 b,16.47375729,1.73,0.022028398655231346,0.00048525034731379817,,13.836,,,,,,1.0,501.3717163668893,,,Kepler
1491,Kepler-1609 b,114.3371399,2.653,0.014223630455084577,0.0002023116633228095,,13.508,527.7,674.3,0.0,0.0,,1.0,431.08194201286034,0.02563190761738223,,Kepler
1492,Kepler-161 b,4.92133512,2.028,0.023240597240189738,0.0005401253600807148,14.512499999999998,12.246,926.6,1184.0,0.6,0.1,62329.506604694674,1.0,241.07924942897714,0.6931560029201269,3.516273426958129,Kepler
1493,Kepler-161 c,7.06426677,2.238,0.026997018905608135,0.000728839029789763,19.236842105263158,12.246,821.4,1049.6,0.3,0.0,107705.77988345842,1.0,241.07924942897714,0.688470101674174,4.759651320084995,Kepler
1494,Kepler-1610 b,8.70181928,1.185,0.01488212030457153,0.0002214775047597402,,13.905,761.2,972.7,0.0,0.0,,1.0,517.5589590059996,0.08072164986824029,,Kepler
1495,Kepler-1611 b,5.17614854,0.81,0.00798493510829195,6.375918868363338e-05,,12.689,,,,,,1.0,295.6377107392912,,,Kepler
1496,Kepler-1612 b,3.91794852,0.94,0.009575350166898247,9.168733081871828e-05,,13.075,1126.1,1439.1,0.4,0.1,,1.0,353.15050422947564,0.10812028113647769,,Kepler
1497,Kepler-1613 b,1.51856913,2.903,0.013861656350318625,0.00019214551677432866,,12.653,2524.3,3225.7,37.5,15.1,,1.0,290.77685212212486,0.9169169170879155,,Kepler
1498,Kepler-1614 b,3.94665133,1.574,0.015351336630181145,0.0002356635363331414,,14.001,1133.5,1448.5,1.3,0.2,,1.0,540.9533699927982,0.1996137657157632,,Kepler
1499,Kepler-1615 b,47.31239762,3.111,0.018166433752743193,0.00033001931529280713,,13.048,656.9,839.4,0.0,0.0,,1.0,348.78663149245875,0.10416847144378645,,Kepler
1500,Kepler-1616 b,6.76260204,1.337,0.006809703815501574,4.637206605485669e-05,,12.228,1442.5,1843.3,0.7,0.2,,1.0,239.08912943216353,0.10996486009515925,,Kepler
1501,Kepler-1617 b,27.48042152,1.244,0.008264386406767868,6.830008268036952e-05,,12.323,788.4,1007.5,0.0,0.0,,1.0,249.78124771368016,0.0466698999133855,,Kepler
1502,Kepler-1618 b,6.10826692,1.409,0.007176419353808315,5.1500994741714555e-05,,12.473,1524.3,1947.9,1.1,0.2,,1.0,267.6454290115451,0.11572732625236573,,Kepler
1503,Kepler-1619 b,23.62209527,1.115,0.006906888939392174,4.7705114821097954e-05,,11.858,817.1,1044.2,0.0,0.0,,1.0,201.63217305374516,0.046475579687344726,,Kepler
1504,Kepler-162 b,6.9198357,1.682,0.012744122632891304,0.00016241266168217237,12.260330578512399,12.658,1162.7,1485.8,0.8,0.1,,1.0,291.4471619938085,0.23337294718011303,,Kepler
1505,Kepler-162 c,19.4464086,3.912,0.029640313757354802,0.0008785481996344363,24.342975206611573,12.658,823.6,1052.5,0.3,0.0,,1.0,291.4471619938085,0.6012898023950716,,Kepler
1506,Kepler-1620 b,101.95202324,1.61,0.01200024424133849,0.00014400586185177758,,12.198,,,,,,1.0,235.8087035963682,,,Kepler
1507,Kepler-1621 b,92.26195246,2.456,0.015745688148275473,0.00024792669526274265,,13.602,538.3,687.9,0.0,0.0,,1.0,450.1526702555836,0.029092996882623717,,Kepler
1508,Kepler-1622 b,10.81185858,1.381,0.009814615472899416,9.632667688087664e-05,,12.104,1089.6,1392.4,0.2,0.0,,1.0,225.8186624376611,0.14087066099965928,,Kepler
1509,Kepler-1623 b,4.36130068,1.219,0.012699609124884029,0.0001612800719248377,,13.245,1097.7,1402.7,0.6,0.1,,1.0,381.908945191741,0.1634959626907849,,Kepler
1510,Kepler-1624 b,3.29031389,6.528,0.10499644886256176,0.011024254273748547,,12.312,714.1,912.6,2.4,0.1,,1.0,248.51913348009762,11.016907617529728,,Kepler
1511,Kepler-1625 b,287.377353,11.831,0.05959631227619584,0.003551720436921851,,13.916,387.4,495.0,0.0,0.0,,1.0,520.1874026180966,0.11530908559252094,,Kepler
1512,Kepler-1626 b,4.13952681,1.599,0.00977296909587466,9.551092494892116e-05,,12.967,1678.4,2144.8,2.9,0.8,,1.0,336.0159018072565,0.18976335683762496,,Kepler
1513,Kepler-1627 b,7.20280608,3.76,0.03917188704640192,0.0015344367347760704,,11.194,961.5,1228.7,2.0,0.2,,1.0,148.511413173246,3.15978719783224,,Kepler
1514,Kepler-1628 b,76.3775,6.43,0.1133644668900167,0.012851502353257691,,13.224,,,,,,1.0,378.23335992377946,,,Kepler
1515,Kepler-1629 b,3.87594219,0.669,0.006969678838841194,4.857642311659074e-05,,11.218,1171.6,1497.2,0.3,0.0,,1.0,150.16192624126958,0.13873645438523532,,Kepler
1516,Kepler-163 b,7.81104769,1.156,0.010925854698004975,0.00011937430088191739,17.288659793814436,12.784,911.6,1164.9,0.1,0.0,,1.0,308.85869397348785,0.10471058373233527,,Kepler
1517,Kepler-163 c,21.34739582,2.725,0.025755150564068827,0.0006633277805778549,33.69072164948454,12.784,651.9,833.1,0.0,0.0,,1.0,308.85869397348785,0.24860119396001415,,Kepler
1518,Kepler-1630 b,509.997402,2.19,0.03186932654332396,0.001015653974325013,,11.803,,,,,,1.0,196.5892793578405,,,Kepler
1519,Kepler-1631 b,4.09513932,1.897,0.01656331848018782,0.0002743435190761314,,13.782,1278.2,1633.4,2.4,0.4,,1.0,489.05739550530967,0.27362426566192677,,Kepler
1520,Kepler-1632 b,448.303558,2.829,0.01717613009718165,0.0002950194451153093,,11.66,436.2,557.4,0.0,0.0,,1.0,184.0601750284951,0.0409259590666258,,Kepler
1521,Kepler-1633 b,186.40424173,2.621,0.013059258504102843,0.00017054423267698243,,12.109,629.3,804.2,0.0,0.0,,1.0,226.33922821701285,0.06746088427347165,,Kepler
1522,Kepler-1634 b,374.876239,2.568,0.028711143364991223,0.0008243297533250796,,12.721,238.3,304.5,0.0,0.0,,1.0,300.0266485092403,0.002718492269391816,,Kepler
1523,Kepler-1635 b,469.63111,3.662,0.039038148293002534,0.0015239770221464567,,13.895,221.1,282.5,0.0,0.0,,1.0,515.1809915933887,0.0018042808642935962,,Kepler
1524,Kepler-1636 b,425.47785,4.065,0.028667281984940465,0.0008218130564040921,,14.231,292.2,373.4,0.0,0.0,,1.0,601.3950244008914,0.005124834596940742,,Kepler
1525,Kepler-1637 b,6.10972093,0.89,0.007999432085612743,6.399091369233065e-05,,11.778,,,,,,1.0,194.33894048557067,,,Kepler
1526,Kepler-1638 b,259.30283453,3.226,0.018256548249653514,0.0003333015539919268,127.3,13.138,358.3,457.9,0.0,0.0,,1.0,363.5463851439692,0.010362790352714106,,Kepler
1527,Kepler-1639 b,9.87895944,2.333,0.020765712399748247,0.0004312148114690581,,13.211,1029.2,1315.2,0.7,0.1,,1.0,375.9757468266047,0.3456881675306779,,Kepler
1528,Kepler-164 b,5.03504052,1.545,0.013886654575586164,0.00019283917530164813,12.22549019607843,12.935,1220.0,1559.0,1.2,0.2,,1.0,331.1004954922739,0.249345809626173,,Kepler
1529,Kepler-164 c,10.94577401,2.69,0.02417805877561604,0.0005845785261571438,20.44607843137255,12.935,941.4,1203.0,0.5,0.0,,1.0,331.1004954922739,0.4466098713332583,,Kepler
1530,Kepler-164 d,28.98671115,2.564,0.023045554907315812,0.0005310976009861079,39.416666666666664,12.935,680.4,869.5,0.0,0.0,,1.0,331.1004954922739,0.1821610784617467,,Kepler
1531,Kepler-1640 b,7.58457101,4.82,0.03090155410207157,0.0009549060459232563,,13.079,,,,,,1.0,353.80163102459665,,,Kepler
1532,Kepler-1641 b,19.6716724,2.912,0.025185746404462993,0.0006343218219499205,,12.735,838.7,1071.7,0.2,0.0,,1.0,301.9672408050662,0.4110828660460148,,Kepler
1533,Kepler-1641 c,32.65428815,2.673,0.023118647025799997,0.000534471840303531,,12.735,708.3,905.2,0.0,0.0,,1.0,301.9672408050662,0.2259940124603456,,Kepler
1534,Kepler-1642 b,12.20598063,2.77,0.031351914849064,0.0009829425647029598,,12.066,698.7,892.9,0.1,0.0,,1.0,221.90129189547798,0.6688141829743373,,Kepler
1535,Kepler-1642 c,6.65104254,2.464,0.027888490320611446,0.0007777678923628383,,12.066,855.4,1093.1,0.4,0.0,,1.0,221.90129189547798,0.881729903952855,,Kepler
1536,Kepler-1643 b,5.34260504,2.058,0.023009163958392493,0.0005294216260641881,,11.636,952.4,1217.1,0.8,0.1,,1.0,182.037067495237,0.9910491390594356,,Kepler
1537,Kepler-1644 b,21.0907758,1.88,0.020041430581880054,0.00040165893976831703,,12.552,,,,,,1.0,277.56188655419265,,,Kepler
1538,Kepler-1645 b,16.17823176,3.026,0.01825133583743749,0.0003331112598509301,,12.897,953.8,1218.8,0.4,0.0,,1.0,325.3567570716206,0.2894482560625176,,Kepler
1539,Kepler-1646 b,4.48556296,1.836,0.045492549211566036,0.0020695720337667576,,12.029,552.8,706.5,0.0,0.0,,1.0,218.1523173402065,1.1822215987651121,,Kepler
1540,Kepler-1647 b,1107.5923,11.874,0.06081536734433307,0.003698508905226173,326.7639664804469,12.007,242.9,310.4,0.0,0.0,279817068.37265795,1.0,215.9532929147254,0.01738386480853495,1.0118014656401875,Kepler
1541,Kepler-1649 b,8.689099,1.017,0.04053801113673435,0.0016433303469219984,44.77,12.589,339.0,433.1,0.0,0.0,,1.0,282.331821904373,0.10132125009303414,,Kepler
1542,Kepler-1649 c,19.53527,1.06,0.04225200767447238,0.001785232152523673,76.8,12.589,258.7,330.6,0.0,0.0,,1.0,282.331821904373,0.02220931656505198,,Kepler
1543,Kepler-165 b,8.18086126,2.042,0.02564497017884815,0.000657664495474011,21.205479452054792,12.843,773.1,987.9,0.1,0.0,,1.0,317.36558531168225,0.4019971471664519,,Kepler
1544,Kepler-165 c,15.31289808,2.277,0.028596276737138708,0.0008177470432270204,32.3972602739726,12.843,627.3,801.7,0.0,0.0,,1.0,317.36558531168225,0.2824684920221848,,Kepler
1545,Kepler-1650 b,1.53818001,1.34,0.03320262306290767,0.0011024141782575284,,12.199,755.6,965.5,0.5,0.0,,1.0,235.9173225260212,1.462775288082103,,Kepler
1546,Kepler-1651 b,9.87863917,1.84,0.03373782952422021,0.0011382411410053451,,9.804,,,,,,1.0,78.29965178703804,,,Kepler
1547,Kepler-1652 b,38.09722,1.6,0.038601635611235946,0.0014900862718626392,91.0,12.635,263.7,337.0,0.0,0.0,,1.0,288.37647619018793,0.017742845131038167,,Kepler
1548,Kepler-1653 b,140.2524,2.478,0.021432101507643995,0.000459334975033956,146.7,13.211,342.7,438.0,0.0,0.0,,1.0,375.9757468266047,0.013669452124672212,,Kepler
1549,Kepler-1654 b,1047.8356,9.18,0.07132306444186201,0.005086979521378001,370.3,11.922,205.7,262.9,0.0,0.0,195927039.56191757,1.0,207.6633380241841,0.0076710843922536106,2.8934906725347624,Kepler
1550,Kepler-1655 b,11.8728787,2.292,0.019823396551864415,0.00039296705085247,20.5,9.785,928.1,1186.0,0.3,0.0,59903.26806892385,1.0,77.61753222996923,1.2635794611068176,24.323458550316893,Kepler
1551,Kepler-1656 b,31.578659,5.02,0.04183890914317822,0.001750494318291122,38.7,9.64,651.0,831.9,0.0,0.0,965667.3768914064,1.0,72.60388006124371,2.597029319030091,15.767699724722325,Kepler
1552,Kepler-1658 b,3.84937278,11.994,0.03804832323919599,0.0014476749013143417,4.04,10.195,2186.8,2794.5,158.6,56.2,92308.16270307613,1.0,93.74752927420326,16.823951372258314,2.2337131440577718,Kepler
1553,Kepler-166 b,7.65023579,2.416,0.028396946812470746,0.0008063865882702925,19.846153846153843,12.876,824.9,1054.2,0.3,0.0,,1.0,322.2254439191521,0.5598658592008526,,Kepler
1554,Kepler-166 c,34.25954112,2.523,0.02965459304961246,0.0008793948889381237,53.75,12.876,500.5,639.6,0.0,0.0,,1.0,322.2254439191521,0.14071785907925158,,Kepler
1555,Kepler-166 d,1.55399806,1.667,0.01959342315247878,0.00038390223083209144,,12.876,1404.5,1794.7,7.7,1.6,,1.0,322.2254439191521,0.7884358748147493,,Kepler
1556,Kepler-1661 b,175.06,3.87,0.046683853067338466,0.002179382137212847,179.07236842105263,12.162,269.3,344.1,0.0,0.0,11797907.85019545,1.0,231.93155015064275,0.02430706371332745,5.789382216151696,Kepler
1557,Kepler-1663 b,17.6046,3.304,0.0480804816891061,0.002311732719456467,,12.552,,,,,,1.0,277.56188655419265,,,Kepler
1558,Kepler-1664 b,14.3868,3.033,,,,12.054,,,,,,1.0,220.67840212053832,,,Kepler
1559,Kepler-1665 b,11.9548,2.839,0.033368763245283296,0.0011134743605197694,,11.571,,,,,,1.0,176.6687884122675,,,Kepler
1560,Kepler-1666 b,25.8476,2.883,0.022983497759529035,0.0005282411692622762,,13.629,,,,,,1.0,455.784792555736,,,Kepler
1561,Kepler-1666 c,40.7157,3.236,0.02579764091218729,0.0006655182766341595,,13.629,,,,,,1.0,455.784792555736,,,Kepler
1562,Kepler-1667 b,83.5781,2.984,0.025098146016222855,0.0006299169334516431,,12.119,,,,,,1.0,227.38396262623638,,,Kepler
1563,Kepler-1668 b,15.434,4.348,0.03908037158229685,0.0015272754430103953,,14.013,,,,,,1.0,543.9510640966464,,,Kepler
1564,Kepler-1669 b,9.51216,2.78,0.03589680269340638,0.0012885804436093475,,13.2,,,,,,1.0,374.07598715330994,,,Kepler
1565,Kepler-167 b,4.39316278,1.519,0.018323713904208557,0.000335758491243286,14.33,11.832,924.9,1181.9,0.4,0.0,,1.0,199.23233764310893,0.5408400394312955,,Kepler
1566,Kepler-167 c,7.40610257,1.466,0.017684374314397466,0.00031273709489172083,20.3,11.832,777.5,993.5,0.1,0.0,,1.0,199.23233764310893,0.3343925768062347,,Kepler
1567,Kepler-167 d,21.80353249,1.193,0.014391172276313898,0.00020710583948654573,41.7,11.832,542.4,693.1,0.0,0.0,,1.0,199.23233764310893,0.07799749547179188,,Kepler
1568,Kepler-167 e,1071.23308,9.959,0.12013552782884335,0.014432545046714795,560.0,11.832,147.8,188.9,0.0,0.0,,1.0,199.23233764310893,0.000979622646236068,,Kepler
1569,Kepler-1670 b,20.4998,3.356,0.020241732673641846,0.00040972774163117984,,14.019,,,,,,1.0,545.4561348049135,,,Kepler
1570,Kepler-1671 b,4.16787,1.326,0.013071634510611267,0.00017086762877900348,,11.512,,,,,,1.0,171.9332334074688,,,Kepler
1571,Kepler-1672 b,150.878,2.97,0.024980393320436285,0.0006240200504436978,,11.096,,,,,,1.0,141.95798646414065,,,Kepler
1572,Kepler-1673 b,33.7888,2.936,0.023820283638685685,0.0005674059126274369,,12.315,,,,,,1.0,248.86271263276458,,,Kepler
1573,Kepler-1674 b,62.5611,3.206,0.03340028454009696,0.00111557900735944,,13.806,,,,,,1.0,494.4926385283724,,,Kepler
1574,Kepler-1675 b,63.0382,3.125,0.025353673832047945,0.0006428087767818727,,12.163,,,,,,1.0,232.0383831739617,,,Kepler
1575,Kepler-1676 b,29.9221,3.377,0.029207508793911926,0.0008530785699464425,,11.985,,,,,,1.0,213.77643515005644,,,Kepler
1576,Kepler-1677 b,22.064,2.702,0.019817307690096306,0.0003927256840839502,,12.288,,,,,,1.0,245.7875217611341,,,Kepler
1577,Kepler-1678 b,147.974,3.304,0.03649482345076728,0.0013318721387026735,,13.371,,,,,,1.0,404.72481262733777,,,Kepler
1578,Kepler-1679 b,9.75376,2.069,0.021802714044731265,0.00047535833971632197,,13.528,,,,,,1.0,435.07069411202156,,,Kepler
1579,Kepler-168 b,4.42535352,1.854,0.01222824834569602,0.00014953005760401744,8.661870503597124,13.206,1442.6,1843.4,2.6,0.5,,1.0,375.11102660463547,0.2335500837867656,,Kepler
1580,Kepler-168 c,13.19308754,3.343,0.022049101520853178,0.00048616287787688994,17.942446043165468,13.206,1002.3,1280.9,0.7,0.1,,1.0,375.11102660463547,0.379914199373589,,Kepler
1581,Kepler-1680 b,8.77424,1.36,0.017317122642262792,0.00029988273660717067,,11.673,,,,,,1.0,185.1653970150725,,,Kepler
1582,Kepler-1681 b,69.8956,2.553,,,,12.661,,,,,,1.0,291.85008939647076,,,Kepler
1583,Kepler-1682 b,14.8334,2.889,0.03153098780262428,0.0009942031918092414,,14.087,,,,,,1.0,562.8074409636631,,,Kepler
1584,Kepler-1683 b,15.0337,1.875,0.019099767620142784,0.0003648011231434548,,13.04,,,,,,1.0,347.5040181669482,,,Kepler
1585,Kepler-1684 b,47.7055,2.871,0.03928508621189009,0.001543317998675637,,13.434,,,,,,1.0,416.63891413596934,,,Kepler
1586,Kepler-1685 b,20.4905,2.577,0.02812577208977597,0.000791059055646021,,14.059,,,,,,1.0,555.59692147357,,,Kepler
1587,Kepler-1686 b,9.30987,1.426,0.010894507450529443,0.00011869029258964155,,12.336,,,,,,1.0,251.2811035448786,,,Kepler
1588,Kepler-1687 b,5.77954,1.656,0.020797292172464513,0.0004325273617068537,,12.739,,,,,,1.0,302.5239976534415,,,Kepler
1589,Kepler-1688 b,5.62012,1.262,,,,11.755,,,,,,1.0,192.2913864055883,,,Kepler
1590,Kepler-1689 b,8.483,0.947,0.008681990369412102,7.537695677456449e-05,,10.706,,,,,,1.0,118.62052195146653,,,Kepler
1591,Kepler-169 b,3.25058644,1.149,0.013680394594624867,0.00018715319626464127,11.168831168831169,12.186,1039.1,1327.9,0.6,0.1,,1.0,234.50917059227191,0.32037109892338755,,Kepler
1592,Kepler-169 c,6.19558232,1.32,0.015716380213146062,0.00024700460700416904,17.31168831168831,12.186,838.7,1071.8,0.1,0.0,,1.0,234.50917059227191,0.2631737015078805,,Kepler
1593,Kepler-169 d,8.34817754,1.394,0.016597450012973945,0.0002754753469331688,20.94155844155844,12.186,758.9,969.8,0.0,0.0,,1.0,234.50917059227191,0.22940160817607158,,Kepler
1594,Kepler-169 e,13.76708181,2.156,0.025670087681471904,0.0006589534015744556,29.318181818181817,12.186,642.6,821.2,0.0,0.0,,1.0,234.50917059227191,0.348805157349296,,Kepler
1595,Kepler-169 f,87.09056794,2.843,0.033849749201495645,0.0011458055210041551,100.24025974025973,12.186,347.4,444.0,0.0,0.0,,1.0,234.50917059227191,0.05684490009170779,,Kepler
1596,Kepler-1690 b,234.636,2.811,0.02996620285407704,0.0008979733134916949,,12.905,,,,,,1.0,326.55762638635866,,,Kepler
1597,Kepler-1691 b,3.8482,1.835,0.014887677274178552,0.0002216429346200925,,13.464,,,,,,1.0,422.4349387834263,,,Kepler
1598,Kepler-1692 b,5.95966,1.112,0.011718036741295876,0.0001373123850703601,,12.658,,,,,,1.0,291.4471619938085,,,Kepler
1599,Kepler-1693 b,12.0999,1.289,0.013428872979471297,0.00018033462949877433,,13.101,,,,,,1.0,357.404347231871,,,Kepler
1600,Kepler-1694 b,3.89526,1.18,0.014234353131643254,0.0002026168090763221,,12.712,,,,,,1.0,298.785715505059,,,Kepler
1601,Kepler-1695 b,4.7329,1.119,0.01036249210518292,0.00010738124262997836,,12.998,,,,,,1.0,340.84727846622866,,,Kepler
1602,Kepler-1696 b,65.9409,2.81,0.021468138805040487,0.00046088098375248517,,13.969,,,,,,1.0,533.0400373300515,,,Kepler
1603,Kepler-1697 b,33.4969,1.26,0.015001999294366694,0.0002250599828281788,,11.175,,,,,,1.0,147.21763297037964,,,Kepler
1604,Kepler-1698 b,1.2107,1.073,0.013293438263619377,0.00017671550086865976,,10.915,,,,,,1.0,130.60500816767015,,,Kepler
1605,Kepler-1699 b,3.49082,1.567,,,,12.996,,,,,,1.0,340.53349104790385,,,Kepler
1606,Kepler-17 b,1.48571099,14.339,0.13015678474703876,0.016940788615686982,5.698,12.585,1724.8,2204.1,793.8,215.8,129720.91983391532,1.0,281.81222618112884,49.735267553680515,18.41025658066527,Kepler
1607,Kepler-170 b,7.93057525,2.965,0.026137297381718466,0.000683158314420387,16.53846153846154,12.677,950.3,1214.3,0.8,0.1,262408.06409745995,1.0,294.00846229976463,0.6794234524156991,0.8346054236890049,Kepler
1608,Kepler-170 c,16.66594066,2.774,0.02445357940535819,0.0005979775457341582,27.08173076923077,12.677,741.7,947.9,0.1,0.0,,1.0,294.00846229976463,0.3297725704434869,,Kepler
1609,Kepler-1700 b,234.239,2.901,0.02440004074834534,0.0005953619885209129,,12.352,,,,,,1.0,253.13944912949913,,,Kepler
1610,Kepler-1701 b,169.134,2.222,0.02425124780111844,0.000588123019911252,,12.743,,,,,,1.0,303.0817810310101,,,Kepler
1611,Kepler-1702 b,18.5012,1.602,0.020119119601623284,0.0004047789735444222,,13.959,,,,,,1.0,530.5909408235934,,,Kepler
1612,Kepler-171 b,4.16696961,2.723,0.024964160270231423,0.000623209297997801,10.75,13.206,1161.0,1483.6,3.3,0.5,,1.0,375.11102660463547,0.7268600016168966,,Kepler
1613,Kepler-171 c,11.46344672,2.98,0.027320307603852238,0.0007463992075691063,21.07,13.206,828.6,1058.8,0.2,0.0,,1.0,375.11102660463547,0.42180646658302046,,Kepler
1614,Kepler-171 d,39.5968655,2.204,0.020206026160701454,0.0004082834932069515,47.945,13.206,548.0,700.3,0.0,0.0,,1.0,375.11102660463547,0.07195894654324683,,Kepler
1615,Kepler-172 b,2.94028478,2.614,0.021986110484720687,0.0004833890542463449,7.889908256880733,12.793,1398.0,1786.5,8.7,1.8,,1.0,310.1414626170025,0.9786370168979053,,Kepler
1616,Kepler-172 c,6.38894797,2.917,0.024534615257815702,0.000601947345849043,13.412844036697248,12.793,1079.3,1379.3,2.0,0.2,,1.0,310.1414626170025,0.750107027974452,,Kepler
1617,Kepler-172 d,14.62707812,2.726,0.022928132051013236,0.0005256992393487004,23.275229357798164,12.793,818.9,1046.5,0.2,0.0,,1.0,310.1414626170025,0.3563348397217726,,Kepler
1618,Kepler-172 e,35.1188577,3.287,0.028429103170147615,0.0008082139070588972,42.79716981132075,12.793,611.6,781.6,0.0,0.0,,1.0,310.1414626170025,0.23930944030926757,,Kepler
1619,Kepler-173 b,4.26374098,1.512,0.012159515217539323,0.00014785381032557035,9.05263157894737,12.668,1375.6,1757.9,2.2,0.4,,1.0,292.7924209708053,0.295284283123304,,Kepler
1620,Kepler-173 c,8.00581599,2.778,0.022340696610002802,0.0004991067250201907,13.956140350877195,12.668,1114.6,1424.4,1.9,0.3,,1.0,292.7924209708053,0.6730571561018271,,Kepler
1621,Kepler-174 b,13.98174705,2.349,0.027968012970212196,0.0007822097495019576,27.922077922077925,12.184,618.0,789.7,0.0,0.0,,1.0,234.29327910108907,0.38888073928088374,,Kepler
1622,Kepler-174 c,44.00028934,1.752,0.0208599228283575,0.00043513638040503037,59.75324675324675,12.184,421.8,539.0,0.0,0.0,,1.0,234.29327910108907,0.055651119158106,,Kepler
1623,Kepler-174 d,247.35205352,2.572,0.030623128718342177,0.0009377760125001533,189.03246753246754,12.184,237.2,303.1,0.0,0.0,,1.0,234.29327910108907,0.004728645402826414,,Kepler
1624,Kepler-175 b,11.90356302,3.093,0.022327778739817936,0.0004985297034542658,17.7755905511811,13.496,938.1,1198.7,0.5,0.0,,1.0,428.7062654471877,0.3143429978969291,,Kepler
1625,Kepler-175 c,34.03517103,3.335,0.02407473071364139,0.0005795926589343481,36.05905511811024,13.496,660.9,844.6,0.0,0.0,,1.0,428.7062654471877,0.15238699659481145,,Kepler
1626,Kepler-176 b,5.43313036,1.552,0.017351905958904353,0.0003010886404066604,15.207317073170733,12.567,927.3,1185.0,0.3,0.0,,1.0,279.4858536376684,0.32952231197834686,,Kepler
1627,Kepler-176 c,12.75935099,2.482,0.028443373939916635,0.0008090255210859287,27.412499999999994,12.567,697.5,891.3,0.1,0.0,337838.4143416319,1.0,279.4858536376684,0.4338454917480121,2.192900267866412,Kepler
1628,Kepler-176 d,25.75279064,2.19,0.025097094652867614,0.0006298641600149962,43.80625,12.567,552.0,705.3,0.0,0.0,655498.4470308588,1.0,279.4858536376684,0.16746726129187775,1.8037937477013573,Kepler
1629,Kepler-176 e,51.16565568,1.452,0.016233870781139893,0.0002635385605387476,,12.567,439.0,561.0,0.0,0.0,,1.0,279.4858536376684,0.030763570149355237,,Kepler
1630,Kepler-177 b,35.8601,3.5,0.024308795152908992,0.0005909175217860917,,13.421,652.8,834.2,0.0,0.0,,1.0,414.1520645636958,0.1548640313291391,5.956848913248851,Kepler
1631,Kepler-177 c,49.40926,8.73,0.060633080481398725,0.003676370448663775,42.08,13.421,624.1,797.5,0.0,0.0,556919.5885789267,1.0,414.1520645636958,0.8449297359728919,31.544859643362493,Kepler
1632,Kepler-178 b,9.57666394,2.4,0.024722395840903914,0.0006111968561143431,20.53370786516854,12.899,843.0,1077.3,0.2,0.0,,1.0,325.6565597621632,0.42397249377574137,,Kepler
1633,Kepler-178 c,20.55238506,2.49,0.025649485684937814,0.0006578961159018298,34.30337078651685,12.899,653.6,835.2,0.0,0.0,,1.0,325.6565597621632,0.23519837720193504,,Kepler
1634,Kepler-178 d,96.67821518,2.746,0.027972246338619777,0.0007824465652284275,94.83888888888889,12.899,389.9,498.3,0.0,0.0,,1.0,325.6565597621632,0.043645982258029285,,Kepler
1635,Kepler-179 b,2.73591039,1.694,0.017449891064371347,0.000304498698158427,8.696629213483146,12.75,1211.2,1547.7,2.5,0.4,,1.0,304.06037772241996,0.5079203290777813,,Kepler
1636,Kepler-179 c,6.40015316,2.731,0.02813202626729525,0.0007914109019037899,15.460674157303373,12.75,912.3,1165.8,0.7,0.1,,1.0,304.06037772241996,0.7375642570083452,,Kepler
1637,Kepler-18 b,3.50472662,1.778,0.017158427029194376,0.0002944116181161882,8.58,11.756,1207.3,1542.8,2.2,0.3,13911.165948644388,1.0,192.3799602548751,0.7475011592220796,5.010689423632796,Kepler
1638,Kepler-18 c,7.64156219,4.295,0.042800087962702564,0.001831847529615077,14.43,11.756,931.6,1190.4,1.8,0.2,75466.80492759761,1.0,192.3799602548751,2.6895746836362355,19.888416811021077,Kepler
1639,Kepler-18 d,14.859,5.198,0.05179856978582723,0.002683091831857214,22.48,11.756,746.2,953.6,0.3,0.0,162728.50839381656,1.0,192.3799602548751,2.318090389454722,34.875722195731534,Kepler
1640,Kepler-180 b,13.81746648,1.846,0.018197765691243133,0.0003311586761533857,25.198924731182796,12.685,810.1,1035.3,0.1,0.0,,1.0,295.0936272240371,0.21559565846283865,,Kepler
1641,Kepler-180 c,41.88526689,2.963,0.028004591237187498,0.0007842571303619588,50.75773195876289,12.685,559.6,715.1,0.0,0.0,,1.0,295.0936272240371,0.1916958800069863,,Kepler
1642,Kepler-181 b,3.13786516,1.395,0.015789141232651367,0.0002492969808646115,10.617283950617283,12.876,1111.5,1420.4,1.1,0.2,,1.0,322.2254439191521,0.3373898980132776,,Kepler
1643,Kepler-181 c,4.30214753,2.285,0.02586250015527482,0.0006688689142815901,13.006172839506172,12.876,1001.1,1279.3,1.4,0.1,,1.0,322.2254439191521,0.7308569925280414,,Kepler
1644,Kepler-182 b,9.826141,3.358,0.021528510098497166,0.00046347674706109446,14.433566433566433,13.518,1094.0,1398.0,1.4,0.2,,1.0,433.07172584999535,0.38651652904405137,,Kepler
1645,Kepler-182 c,20.68397904,4.148,0.02659328763804831,0.000707202947399973,23.604895104895107,13.518,853.5,1090.7,0.3,0.0,,1.0,433.07172584999535,0.3446164035566075,,Kepler
